0,1,2,3
1.1053692374407047,-0.35137898728955347,-0.6241457707548572,-0.6416652268172305
1.1053692374407047,-0.35137898728955347,-0.6241457707548572,-0.6416652268172305
1.6337910491830143,1.2249736113587752,-0.6306341713756125,-0.6493349941796451
1.6337910491830143,1.2249736113587752,-0.6306341713756125,-0.6493349941796451
1.6337910491830143,1.2249736113587752,-0.6306341713756125,-0.6493349941796451
1.6337910491830143,1.2249736113587752,-0.6306341713756125,-0.6493349941796451
0.9103665655164284,0.8425096143382006,-0.584220382234182,-0.6096929758247986
0.9103665655164284,0.8425096143382006,-0.584220382234182,-0.6096929758247986
0.9103665655164284,0.8425096143382006,-0.584220382234182,-0.6096929758247986
0.9103665655164284,0.8425096143382006,-0.584220382234182,-0.6096929758247986
0.19153733719072402,0.863184100023096,-0.631958223608315,-0.6475811532286125
0.19153733719072402,0.863184100023096,-0.631958223608315,-0.6475811532286125
0.19153733719072402,0.863184100023096,-0.631958223608315,-0.6475811532286125
0.19153733719072402,0.863184100023096,-0.631958223608315,-0.6475811532286125
0.039893910941185266,0.9651297371486153,-0.6269867424394079,-0.64127681895177
0.039893910941185266,0.9651297371486153,-0.6269867424394079,-0.64127681895177
0.039893910941185266,0.9651297371486153,-0.6269867424394079,-0.64127681895177
0.039893910941185266,0.9651297371486153,-0.6269867424394079,-0.64127681895177
-0.5482731103804808,0.6942632007465083,-0.5905398452051969,-0.6132257206439093
-0.5482731103804808,0.6942632007465083,-0.5905398452051969,-0.6132257206439093
-0.5482731103804808,0.6942632007465083,-0.5905398452051969,-0.6132257206439093
-0.5482731103804808,0.6942632007465083,-0.5905398452051969,-0.6132257206439093
-0.623413322309513,0.4595140676180142,-0.6374012898304641,-0.6533322838495276
-0.623413322309513,0.4595140676180142,-0.6374012898304641,-0.6533322838495276
-0.623413322309513,0.4595140676180142,-0.6374012898304641,-0.6533322838495276
-0.623413322309513,0.4595140676180142,-0.6374012898304641,-0.6533322838495276
-0.8784521190436314,0.594359833519497,-0.6290806925959975,-0.6435165990422741
-0.8784521190436314,0.594359833519497,-0.6290806925959975,-0.6435165990422741
-0.8784521190436314,0.594359833519497,-0.6290806925959975,-0.6435165990422741
-0.8784521190436314,0.594359833519497,-0.6290806925959975,-0.6435165990422741
-1.102965036631956,0.5179285819753371,-0.5986070641315157,-0.6214369575323498
-1.102965036631956,0.5179285819753371,-0.5986070641315157,-0.6214369575323498
-1.102965036631956,0.5179285819753371,-0.5986070641315157,-0.6214369575323498
-1.102965036631956,0.5179285819753371,-0.5986070641315157,-0.6214369575323498
-1.1853520867996288,0.21466549019689876,-0.6349925334615872,-0.6476463914698579
-1.1853520867996288,0.21466549019689876,-0.6349925334615872,-0.6476463914698579
-1.1853520867996288,0.21466549019689876,-0.6349925334615872,-0.6476463914698579
-1.1853520867996288,0.21466549019689876,-0.6349925334615872,-0.6476463914698579
-1.1745433762881543,0.8261994314501167,-0.6334161321083597,-0.6383702302829336
-1.1745433762881543,0.8261994314501167,-0.6334161321083597,-0.6383702302829336
-1.1745433762881543,0.8261994314501167,-0.6334161321083597,-0.6383702302829336
-1.1745433762881543,0.8261994314501167,-0.6334161321083597,-0.6383702302829336
-0.08740791535543245,-0.7753038608798372,1.001827232738963,0.9670673217430158
-0.08740791535543245,-0.7753038608798372,0.991423385616538,0.9530509308830394
-0.08740791535543245,-0.7753038608798372,0.9810195384941126,0.939034540023063
-0.08740791535543245,-0.7753038608798372,0.9706156913716877,0.9250181491630859
0.3247380647723632,-0.7753038608798372,1.4662811327468586,1.4325725897537238
-0.8463425236756639,-0.7753038608798372,0.8813662718215052,0.8592605285316434
-1.1979421198937716,-0.7753038608798372,0.6950374183887368,0.6773226524348657
-1.549541716111883,-0.7753038608798372,0.5087085649559684,0.49538477633808886
1.1392999324192223,-1.2975094762983177,1.9770853924853364,1.8688120265456094
1.1392999324192223,-1.2975094762983177,1.9667361235402263,1.854842838582391
1.1392999324192223,-1.2975094762983177,1.9563868545951162,1.8408736506191714
1.1392999324192223,-1.2975094762983177,1.9460375856500054,1.8269044626559523
1.4332395125569024,-0.022909249229530942,2.3506837912086196,2.4095706845838794
1.4332395125569024,-0.022909249229530942,2.4166572154904697,2.4845351974842345
1.4332395125569024,-0.022909249229530942,2.4826306397723203,2.559499710384591
1.4332395125569024,-0.022909249229530942,2.548604064054171,2.6344642232849456
1.1772524597854432,-2.08070599422612,0.7543714323279443,0.8218497088874049
1.1772524597854432,-2.08070599422612,0.7925006221778877,0.8660987899267047
1.1772524597854432,-2.08070599422612,0.8306298120278304,0.9103478709660041
1.1772524597854432,-2.08070599422612,0.8687590018777734,0.9545969520053034
-1.4554038512523713,-1.7994322742316167,-0.6860209572912962,-0.5280040697618762
-1.0892698858726695,-1.7994322742316167,-0.5793600538256413,-0.4153908548034249
-0.7231359204929655,-1.7994322742316167,-0.4726991503599865,-0.3027776398449743
-0.35700195511326493,-1.7994322742316167,-0.3660382468943311,-0.19016442488652305
0.9832662296222193,-1.1034938359400641,-0.2436035134985756,-0.0997836618427385
